time_period,time_identifier,time_frame,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,reference_date,education_phase,school_submitted_count,school_all_count
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-10,All schools,54,54
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-11,All schools,54,54
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-12,All schools,54,54
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,All schools,54,54
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,Primary,41,41
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-09,Primary,41,41
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-10,Primary,41,41
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-11,Primary,41,41
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-12,Primary,41,41
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,Primary,41,41
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,Secondary,8,8
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-09,Secondary,8,8
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-10,Secondary,8,8
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-11,Secondary,8,8
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-12,Secondary,8,8
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,Secondary,8,8
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,Special,5,5
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-09,Special,5,5
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-10,Special,5,5
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-11,Special,5,5
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-12,Special,5,5
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,2025-09-08,Special,5,5
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,All schools,58,59
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-09,All schools,58,59
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-10,All schools,58,59
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-11,All schools,58,59
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-12,All schools,58,59
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,All schools,58,59
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,Primary,44,44
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-09,Primary,44,44
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-10,Primary,44,44
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-11,Primary,44,44
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-12,Primary,44,44
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,Primary,44,44
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,Secondary,10,11
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-09,Secondary,10,11
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-10,Secondary,10,11
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-11,Secondary,10,11
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-12,Secondary,10,11
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,Secondary,10,11
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,Special,4,4
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-09,Special,4,4
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-10,Special,4,4
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-11,Special,4,4
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-12,Special,4,4
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,2025-09-08,Special,4,4
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,All schools,77,77
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-09,All schools,77,77
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-10,All schools,77,77
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-11,All schools,77,77
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-12,All schools,77,77
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,All schools,77,77
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,Primary,60,60
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-09,Primary,60,60
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-10,Primary,60,60
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-11,Primary,60,60
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-12,Primary,60,60
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,Primary,60,60
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,Secondary,13,13
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-09,Secondary,13,13
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-10,Secondary,13,13
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-11,Secondary,13,13
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-12,Secondary,13,13
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,Secondary,13,13
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,Special,4,4
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-09,Special,4,4
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-10,Special,4,4
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-11,Special,4,4
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-12,Special,4,4
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,2025-09-08,Special,4,4
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,All schools,39,40
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-09,All schools,39,40
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-10,All schools,39,40
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-11,All schools,39,40
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-12,All schools,39,40
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,All schools,39,40
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,Primary,29,29
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-09,Primary,29,29
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-10,Primary,29,29
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-11,Primary,29,29
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-12,Primary,29,29
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,Primary,29,29
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,Secondary,8,9
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-09,Secondary,8,9
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-10,Secondary,8,9
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-11,Secondary,8,9
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-12,Secondary,8,9
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,Secondary,8,9
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,Special,2,2
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-09,Special,2,2
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-10,Special,2,2
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-11,Special,2,2
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-12,Special,2,2
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,2025-09-08,Special,2,2
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,All schools,247,249
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-09,All schools,247,249
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-10,All schools,247,249
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-11,All schools,247,249
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-12,All schools,247,249
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,All schools,247,249
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,Primary,208,209
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-09,Primary,208,209
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-10,Primary,208,209
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-11,Primary,208,209
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-12,Primary,208,209
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,Primary,208,209
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,Secondary,30,31
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-09,Secondary,30,31
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-10,Secondary,30,31
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-11,Secondary,30,31
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-12,Secondary,30,31
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,Secondary,30,31
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,Special,9,9
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-09,Special,9,9
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-10,Special,9,9
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-11,Special,9,9
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-12,Special,9,9
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,2025-09-08,Special,9,9
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,All schools,167,164
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-09,All schools,167,164
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-10,All schools,167,164
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-11,All schools,167,164
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-12,All schools,167,164
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,All schools,167,164
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,Primary,127,127
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-09,Primary,127,127
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-10,Primary,127,127
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-11,Primary,127,127
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-12,Primary,127,127
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,Primary,127,127
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,Secondary,30,27
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-09,Secondary,30,27
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-10,Secondary,30,27
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-11,Secondary,30,27
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-12,Secondary,30,27
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,Secondary,30,27
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,Special,10,10
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-09,Special,10,10
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-10,Special,10,10
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-11,Special,10,10
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-12,Special,10,10
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,2025-09-08,Special,10,10
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-08,All schools,95,96
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-09,All schools,95,96
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-10,All schools,95,96
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-11,All schools,95,96
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-12,All schools,95,96
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-08,All schools,95,96
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-08,Primary,72,72
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-09,Primary,72,72
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-10,Primary,72,72
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-11,Primary,72,72
2025,Week 37,Friday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-12,Primary,72,72
2025,Week 37,Week,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-08,Primary,72,72
2025,Week 37,Monday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-08,Secondary,17,18
2025,Week 37,Tuesday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-09,Secondary,17,18
2025,Week 37,Wednesday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-10,Secondary,17,18
2025,Week 37,Thursday,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,2025-09-11,Secondary,17,18
